734650	337668	103
755289	1339742	102
755289	819612	102
1109909	92303	102
2146111	2537220	102
2146111	2095200	102
2146111	968862	102
2146111	253163	102
2185297	501523	102
41403	790250	102
41403	524834	102
1414871	1966115	102
1414871	2422595	102
1414871	1291004	102
2515607	161257	102
788135	2138129	102
788135	31592	102
788135	1284514	102
788135	1906254	102
1814229	2159069	102
1814229	80052	102
1814229	738565	102
1814229	254456	102
1702836	1573565	102
1702836	1187914	102
1702836	1868620	102
788697	253674	102
788697	1276160	102
788697	1811413	102
788697	666431	102
788697	2217261	102
788697	1293501	102
788697	2121342	102
788697	966341	102
788697	310982	102
2266431	1012642	102
2266431	612483	102
1309773	1321861	102
1309773	302158	102
2043879	1033913	102
2043879	2451539	102
2043879	1422365	102
2043879	866390	102
804915	818255	102
804915	738769	102
1729931	896001	102
1729931	964698	102
440424	1996718	102
440424	298838	102
440424	263900	102
1701014	715549	102
1701014	41847	102
815688	2210380	102
815688	237686	102
1174675	1648649	102
1174675	790436	102
1174675	2122829	102
1174675	588818	102
137442	888997	102
137442	854187	102
137442	2285234	102
137442	2362864	102
137442	2139502	102
137442	314285	102
1425071	941665	102
129076	489966	102
129076	1623882	102
129076	2056269	102
129076	2480507	102
129076	1367764	102
2275624	586157	102
95809	655962	102
746422	195168	102
2316789	454225	102
1780808	2337469	102
1258117	700628	102
68644	2531612	102
68644	1833509	102
68644	1492242	102
68644	220383	102
811068	864256	102
711869	1106964	102
2174968	64705	102
599582	1521771	102
599582	2125125	102
1176315	317433	102
1176315	1742751	102
1176315	1396805	102
1176315	394170	102
1176315	368626	102
1176315	529401	102
1176315	1988718	102
1176315	522217	102
1176315	1397766	102
2313944	2337469	102
2313944	2141585	102
2313944	2159604	102
2313944	1920709	102
855792	943676	102
935313	2151217	102
149230	683594	102
149230	2001544	102
1888894	2346682	102
2210380	909267	102
2210380	726153	102
1116190	1916492	102
1116190	2483197	102
1116190	2407698	102
1116190	507233	102
786140	276766	102
836496	1632598	102
71482	2217261	102
2230770	393058	102
2285879	842579	102
999953	231345	102
1907167	1593259	102
1590542	1312070	102
778409	1708376	102
778409	398039	102
2021311	1280531	102
450028	1526237	102
450028	1057267	102
450028	2019619	102
1197004	96865	102
460348	1842854	102
460348	2156415	102
2245394	24613	102
1522153	743808	102
2070130	990251	102
2134013	1404135	102
144318	287262	102
144318	2062385	102
894028	242666	102
1380912	893535	102
1380912	1697130	102
1380912	717066	102
1380912	196634	102
2147631	2370415	102
583981	1986108	102
384704	1338148	102
384704	262445	102
384704	1234428	102
1398235	374206	102
1398235	2527332	102
324194	1072328	102
2524239	1501095	102
2524239	965426	102
2524239	712364	102
2267063	912246	102
2267063	667948	102
457760	1464819	102
457760	710347	102
457760	841775	102
457760	1068927	102
1119538	1264947	102
1810374	2485163	102
1080286	1080230	102
110906	1477719	102
110906	2013780	102
1411195	1429395	102
502427	1429640	102
2392304	1090767	102
1845972	979174	102
2088716	929025	102
640039	1267048	102
1811658	1402561	102
354956	251304	102
354956	1100994	102
354956	2092975	102
354956	986325	102
1599611	1625342	102
2144235	2116982	102
84150	2118921	102
1661635	2436280	102
1399319	2308096	102
2242417	586121	102
1423172	541290	102
2155586	309936	102
2155586	1535003	102
738565	2422796	102
738565	1251250	102
738565	1687989	102
1389958	708375	102
1828893	2036650	102
1828893	527810	102
1818276	32595	102
145696	546214	102
145696	1256671	102
145696	1000501	102
1588302	400983	102
1588302	357939	102
1588302	246557	102
290861	1257150	102
1509778	2223136	102
697438	1168734	102
2118134	686747	102
2517605	1597711	102
1050247	1643785	102
506036	152113	102
2437721	2151540	102
1941587	894814	102
507749	1994136	102
1039146	919024	102
334657	1186513	102
1042782	1999938	102
986953	586157	102
1132517	2379196	102
49030	1120528	102
2202560	2465764	102
1630279	527190	102
132890	1367764	102
1142969	490566	102
734650	928055	102
734650	1216513	102
612744	1104329	102
612744	246510	102
642502	194310	102
842579	1004092	102
1670971	240106	102
715549	2394656	102
355762	1651774	102
1717775	549582	102
1229359	1423615	102
1122845	791459	102
1161733	173003	102
516833	2151540	102
60397	2080005	102
335046	742548	102
591909	1102425	102
1721317	1716866	102
1103785	2388138	102
1702723	1886242	102
1072328	813244	102
1326959	1982889	102
164224	163347	102
1857208	847106	102
923637	1422776	102
1757495	1538414	102
971798	655450	102
239241	1684428	102
239241	1246131	102
2173061	1233873	102
372382	1693073	102
104692	1833509	102
234731	2406649	102
764964	273920	102
484119	1938613	102
697572	617969	102
292236	2227341	102
635404	2153734	102
2502514	902649	102
802128	1392552	102
1934785	1711025	102
2227143	1160421	102
1707792	2285595	102
1447792	1492876	102
976478	1804863	102
2500895	2251223	102
80329	220697	102
580617	1309773	102
1134972	267159	102
885785	968879	102
1337628	1202460	102
512437	1654531	102
850721	1938613	102
2103714	1690969	102
391093	1949495	102
1638320	2497509	102
468298	986325	102
843463	1508415	102
400092	21524	102
1752964	1292860	102
444169	1653391	102
84620	1465735	102
2388705	1507955	102
1534068	822742	102
98964	607268	102
356620	1991525	102
989318	128091	102
1066693	2270277	102
1372101	333172	102
2043348	316970	102
2510837	637302	102
361791	1026024	102
1705693	1039681	102
679308	879577	102
807506	2321924	102
409265	1233087	102
2134176	231687	102
583430	525172	102
1152047	708375	102
1043597	2506769	102
2178828	453239	102
2094196	1970189	102
474042	803386	102
1437801	2193121	102
145448	737702	102
1668938	2131048	102
417817	980103	102
362952	541120	102
752975	1521900	102
123354	2225983	102
1262121	1274085	102
606649	1655699	102
1294717	2432897	102
397999	302158	102
2035476	2468882	102
565533	151706	102
952011	1648618	102
818835	496653	102
976357	1717700	102
2187319	1171299	102
1597145	972930	102
1303728	1768814	102
337410	958916	102
1540584	2531667	102
2455444	254401	102
2166206	714634	102
1449899	273920	102
822002	1134224	102
2441818	97507	102
713920	586157	102
551859	416466	102
2061442	355762	102
2061442	548339	102
596743	2283011	102
1217469	1626556	102
1126264	2119423	102
299454	412104	102
2232548	2354998	102
1114154	814918	102
2165553	1654073	102
1792553	121178	102
1624455	1437136	102
1363537	1266065	102
424984	244947	102
70681	34509	102
62690	542432	102
899234	1827636	102
1775046	902649	102
60890	658561	102
1702180	2108170	102
1489258	249371	102
106741	1864308	102
1058443	1831949	102
2023241	167579	102
1800648	266315	102
1211177	822370	102
1274260	1461368	102
976297	942991	102
203695	2301411	102
2344366	1736019	102
642108	97124	102
406755	601605	102
876254	1234532	102
2209911	198470	102
1122313	2184932	102
1599801	1975718	102
941504	1587842	102
2265600	554805	102
164491	1473739	102
2102580	1982934	102
615156	2115443	102
1565305	1064677	102
2168552	1048118	102
58249	1349405	102
680800	2307546	102
1714862	1716785	102
1594635	1695766	102
391843	1060998	102
968879	1164887	102
1118742	272126	102
1295098	748402	102
1372595	369486	102
1367026	2346243	102
2197494	569680	102
1481330	1050220	102
2220293	923800	102
2317091	902775	102
641471	2325672	102
362141	197714	102
2296798	935398	102
1904543	2496434	102
110740	1717356	102
1457100	991400	102
436033	559627	102
697732	1200301	102
141306	1970526	102
812090	1168734	102
200525	66805	102
1638309	1024006	102
1661054	1804863	102
1520794	801795	102
799624	1214212	102
1594888	1182246	102
1713874	1741896	102
1417174	99428	102
761111	1714472	102
970780	413593	102
318230	2239321	102
755667	2483614	102
2023727	2451390	102
997625	1274221	102
1733645	836813	102
431589	138957	102
1533828	2301411	102
2114156	2365731	102
1508218	451707	102
556755	490551	102
1703317	784346	102
158662	204858	102
312056	1302704	102
970898	1652205	102
2115989	2055214	102
2146164	830322	102
932794	2217261	102
499151	2464941	102
544317	1071367	102
544317	1144902	102
1034015	1334438	102
755289	490600	101
755289	2521774	101
757013	1927546	101
1109909	63020	101
2146111	278229	101
41403	2473846	101
41403	2374749	101
1414871	1065401	101
1814229	63105	101
1814229	1972992	101
788697	722528	101
788697	1790924	101
788697	2147738	101
788697	1168734	101
788697	2184840	101
788697	2436399	101
788697	1231438	101
788697	580768	101
788697	101467	101
788697	2422100	101
788697	2212999	101
788697	519040	101
788697	2000292	101
474642	1391146	101
2266431	2090694	101
2266431	2477589	101
1309773	1488896	101
2483187	2347815	101
2483187	1206279	101
2071846	900465	101
2043879	322090	101
2043879	1792488	101
2043879	1152085	101
2043879	1952284	101
2043879	1359799	101
2043879	398827	101
2043879	1493316	101
804915	1264288	101
804915	303321	101
804915	2098442	101
1729931	304751	101
1729931	1530477	101
440424	1625342	101
440424	413167	101
440424	1337391	101
440424	2493044	101
440424	1192893	101
440424	2124689	101
440424	2130775	101
1630344	715549	101
1630344	1555249	101
1630344	663730	101
815688	156924	101
815688	1941028	101
815688	703404	101
1174675	168348	101
1174675	873320	101
1174675	2470593	101
1174675	1120136	101
1174675	1909404	101
1174675	1929784	101
137442	2121627	101
137442	1704434	101
137442	964789	101
137442	455944	101
137442	104157	101
451841	316362	101
451841	1752595	101
451841	928340	101
1936109	1365259	101
1201109	1599298	101
1391250	502427	101
129076	1468874	101
2275624	1221123	101
95809	831943	101
2316789	1717700	101
2316789	312619	101
2316789	1857935	101
2316789	1996013	101
989086	764964	101
1509123	1411195	101
1780808	812378	101
1849916	888997	101
68644	1269714	101
68644	189482	101
2348579	992161	101
819178	860996	101
819178	404636	101
599582	2508540	101
599582	1251558	101
599582	1839733	101
599582	317299	101
599582	128786	101
1176315	946888	101
1176315	2002625	101
1176315	943152	101
1176315	309645	101
1176315	1652234	101
1176315	2185525	101
2313944	1155411	101
2313944	190020	101
1819841	1387386	101
1819841	163690	101
556593	686747	101
935313	1398614	101
149230	1703982	101
2210380	942018	101
2210380	842579	101
1116190	1792738	101
1116190	1857343	101
450372	42744	101
450372	382025	101
450372	2217261	101
167717	278686	101
655786	900947	101
1748305	858523	101
1590542	1701014	101
450028	1215277	101
450028	1061578	101
450028	1896152	101
1197004	1197448	101
460348	842271	101
460348	1215295	101
460348	1215232	101
897723	749929	101
2070130	1004115	101
153400	2121342	101
153400	556593	101
645254	2393357	101
894028	2312695	101
1380912	2014345	101
1380912	209818	101
1380912	1573565	101
1617356	2214701	101
1617356	1353297	101
324194	194505	101
324194	1473542	101
1705391	329377	101
1705391	1442105	101
2524239	1202862	101
2267063	698762	101
2267063	2451140	101
457760	1579163	101
2114757	617657	101
1119538	2308203	101
1119538	369178	101
1810374	2473829	101
1810374	2407477	101
821928	193515	101
1411195	1947917	101
522494	365802	101
192460	945694	101
1359891	1467132	101
1359891	914653	101
475031	2220328	101
475031	377631	101
2227592	2524894	101
551691	1512917	101
219007	313850	101
219007	2422064	101
219007	2517823	101
219007	722172	101
2449404	1977798	101
885035	2495955	101
1811658	1366351	101
2194602	178941	101
2258903	2325672	101
1661635	2231007	101
1661635	628552	101
1661635	633781	101
1399319	61402	101
2242417	1656248	101
2242417	350139	101
2155586	2325422	101
738565	436938	101
1828893	2259473	101
145696	209156	101
1588302	2011909	101
1880903	922224	101
1733169	750950	101
697684	1282214	101
1163106	739274	101
731055	507749	101
1860042	731627	101
977254	2036786	101
2451390	680013	101
2451390	1866071	101
2451390	1391167	101
1030427	306327	101
1941587	1597121	101
1941587	81054	101
1432846	844998	101
267159	921287	101
733091	1748305	101
733091	2113628	101
733091	2309667	101
1039146	2128981	101
439747	465007	101
1384268	2337469	101
49030	2216137	101
537601	1040409	101
360924	1411195	101
429260	192226	101
322491	2471757	101
596186	216811	101
603219	248671	101
642502	1429921	101
396979	51361	101
336556	735097	101
1938613	1214212	101
2324028	1682908	101
378352	1636239	101
1670971	1257014	101
162870	2358108	101
850093	1673692	101
1986451	2163053	101
633051	1324476	101
1717775	1024006	101
2078134	299899	101
337148	958916	101
744884	1775919	101
1426500	1167879	101
82334	372177	101
237932	1958716	101
1103785	1472882	101
1702723	1592161	101
1702723	279424	101
1702723	2015306	101
1326959	2137214	101
239241	410219	101
1915865	2314799	101
1986422	695566	101
234731	2319448	101
989042	1430899	101
2121342	2159194	101
557472	1073098	101
1283885	1411914	101
446411	941347	101
105096	897870	101
1893913	1715766	101
976067	459169	101
237192	525447	101
1125975	393058	101
80329	928340	101
2332190	1688284	101
2189373	2347873	101
1845523	2159974	101
512437	522200	101
468298	1857343	101
468298	665518	101
468298	903454	101
250843	335998	101
270694	2294912	101
1638080	715988	101
1737037	2351443	101
1490268	740600	101
1843237	500515	101
1795585	220356	101
73055	1128685	101
2510837	2350543	101
1108142	1916313	101
236722	1735104	101
1126606	1170418	101
1741190	206180	101
1322231	637031	101
2112153	2437672	101
590190	1324792	101
2292023	2459684	101
404263	196088	101
613585	2250065	101
2115663	838724	101
1698184	879577	101
2449614	1001713	101
1381481	1761854	101
1597507	2515607	101
2123299	2123505	101
1031643	376610	101
1000296	920198	101
1883107	2408035	101
2509355	1395284	101
424335	293447	101
1857343	2029359	101
2475055	192234	101
2462904	2535063	101
655218	512949	101
1660638	70484	101
314398	282033	101
28088	2394656	101
1788742	801795	101
293373	376536	101
1394332	483063	101
646226	142559	101
1931740	1266842	101
201905	2471757	101
2479984	210529	101
1127678	1075295	101
701926	2184438	101
1282827	1540282	101
2339862	727700	101
557116	1151983	101
2244770	1752478	101
1620308	25977	101
875426	1219601	101
1942284	67957	101
988004	1588099	101
1999330	2181579	101
412563	161774	101
1412011	1297530	101
534935	1489258	101
1799001	1357371	101
2019811	1997042	101
2260133	93409	101
1148433	1150491	101
1281328	764964	101
884653	2239321	101
2293480	2365731	101
633781	2390630	101
2042164	765416	101
203695	556002	101
424372	888997	101
596255	306920	101
1009004	293690	101
1647441	372418	101
556762	1589863	101
2120147	192226	101
1076462	1508918	101
819972	1490626	101
1393013	1276115	101
2213422	1416511	101
1702411	1714691	101
1041197	1865917	101
1526193	1526194	101
158557	2325323	101
2126125	1790207	101
615156	1445183	101
378986	815071	101
2169856	788540	101
1392734	969912	101
2289542	582641	101
416504	313850	101
2065663	1130321	101
525751	134556	101
1703060	1683524	101
1541195	1444357	101
1446839	1683561	101
330419	1748718	101
1681889	359315	101
1681889	517014	101
2098004	2111527	101
793809	366490	101
2342314	369486	101
984551	2210178	101
2151130	2151156	101
641227	545969	101
1016020	2109372	101
1058798	2424224	101
881429	1217310	101
1345197	807875	101
55254	1395944	101
1010406	2486345	101
180516	1100819	101
23464	868474	101
122025	314947	101
1543101	1737954	101
2498368	1587842	101
1446761	830322	101
101932	2232548	101
2351977	1764942	101
1842742	34496	101
2109652	2465764	101
2136335	2538431	101
1286366	102885	101
836433	126479	101
1330641	1414724	101
50501	1717741	101
1706069	302158	101
1353956	278434	101
947121	369435	101
305392	2069063	101
2482871	1475886	101
962121	1314601	101
15289	823021	101
1991481	2238334	101
333503	2158970	101
2453512	279377	101
2146164	1744666	101
2146164	330589	101
2308413	1475225	101
2191152	1334438	101
1734500	879577	101
1752116	2132313	101
80979	858523	101
1334206	1430899	101
755289	1978462	100
1109909	821950	100
2146111	1997703	100
41403	2469912	100
41403	477175	100
41403	1718760	100
41403	2327236	100
1414871	2057499	100
1414871	2124893	100
1414871	451806	100
1814229	734650	100
1814229	2118523	100
1814229	1470334	100
1814229	2374987	100
1702836	971987	100
788697	1645770	100
788697	1748305	100
788697	683269	100
788697	1629965	100
788697	1071693	100
788697	412563	100
788697	2133074	100
788697	793324	100
788697	804915	100
788697	2164289	100
788697	2518537	100
788697	352207	100
788697	84591	100
788697	794732	100
788697	687875	100
788697	1818583	100
788697	722461	100
788697	440181	100
2266431	412687	100
2266431	784167	100
2511964	2234916	100
2043879	2114102	100
1956216	2118288	100
804915	1775919	100
804915	1479077	100
804915	1873800	100
804915	1599611	100
804915	2002694	100
804915	436206	100
804915	250391	100
804915	494166	100
804915	2097234	100
804915	2163023	100
804915	1444820	100
804915	705651	100
1729931	1204111	100
1729931	1982606	100
440424	1494899	100
440424	1499941	100
440424	743808	100
440424	1388853	100
1630344	862878	100
1630344	20054	100
815688	501840	100
815688	1709804	100
1174675	850085	100
1174675	538510	100
1174675	167579	100
1174675	1938104	100
1174675	2212999	100
137442	928076	100
137442	153610	100
137442	617561	100
137442	366904	100
137442	164826	100
137442	534989	100
137442	1957581	100
451841	34314	100
1936109	325010	100
129076	401455	100
129076	2129960	100
129076	394170	100
129076	2192421	100
95809	2181349	100
2316789	689601	100
2427796	462053	100
1508869	879577	100
1811413	1252437	100
68644	928340	100
959046	814976	100
599582	1906254	100
599582	835357	100
1176315	1643895	100
1176315	2318046	100
1176315	2014212	100
1176315	1554303	100
1176315	923833	100
1176315	1977256	100
1822245	1219065	100
849341	410661	100
849341	213717	100
2313944	245068	100
1819841	920121	100
855792	2444262	100
556593	1592161	100
1410874	315104	100
2516271	744000	100
455372	2002625	100
2210380	2467451	100
2210380	1052381	100
1116190	606649	100
1116190	1166230	100
1116190	2241307	100
1116190	600087	100
1116190	2196439	100
1116190	1731481	100
1116190	2326882	100
450372	2043398	100
1738740	2456600	100
354575	2090592	100
2264066	548076	100
1748305	2458734	100
1744029	1687989	100
30961	387395	100
999953	1279472	100
999953	261428	100
380104	396349	100
1590542	502427	100
1131674	1134623	100
450028	317552	100
460348	2429578	100
1591348	1891440	100
2245394	522044	100
2070130	1326282	100
415025	1001807	100
894028	960425	100
1380912	2413857	100
1380912	1536730	100
1380912	2096998	100
1380912	1685483	100
1380912	1313564	100
169944	2379302	100
384704	2071104	100
384704	112912	100
830322	963853	100
2425040	2235845	100
1758330	243970	100
324194	2322942	100
324194	917786	100
1517085	734489	100
2267063	103288	100
2267063	638603	100
457760	443102	100
1810374	2485105	100
1294496	2447830	100
110906	369432	100
110906	864233	100
1411195	2308141	100
522494	2137866	100
522494	2258632	100
2435447	1288885	100
2227592	604564	100
2088716	989727	100
627790	161799	100
640039	603356	100
640039	2308413	100
1811658	25906	100
1585167	606982	100
354956	714088	100
1372232	2375372	100
1372232	1994037	100
956537	404263	100
1599611	2361615	100
1599611	943957	100
683594	1532849	100
1445641	108586	100
1366152	379563	100
1661635	1651589	100
1661635	1216563	100
1661635	876566	100
1661635	898199	100
1661635	1669298	100
450877	1192094	100
240694	2539548	100
738565	2096449	100
1828893	2323890	100
1828893	66805	100
2092975	1662251	100
2092975	821093	100
2115562	612791	100
1509778	831145	100
1733169	1903460	100
1733169	1726072	100
2480443	1872080	100
731055	1105148	100
1344379	2495020	100
2451390	1115411	100
60974	658561	100
1941587	584411	100
1432846	1072912	100
267159	400561	100
267159	1387515	100
733091	1127388	100
334657	707073	100
769664	992161	100
769664	367525	100
49030	922443	100
701796	1489674	100
325458	2217261	100
360924	300634	100
68335	2376033	100
321466	1728835	100
1251973	2477440	100
1392552	1690875	100
1269729	2490737	100
642502	821093	100
1681405	257935	100
555208	1423892	100
378352	1937479	100
1670971	2483614	100
1457877	315104	100
2394656	2394993	100
1016088	1788796	100
2212867	858523	100
2212867	34382	100
1119018	698762	100
1472145	1975211	100
880014	961325	100
400007	2485163	100
436791	1534014	100
1411012	1214103	100
1411012	588115	100
1817044	1427434	100
2287339	1000230	100
2349560	1684328	100
1280044	1788599	100
1804863	1252037	100
1678738	1731078	100
1414248	1053540	100
499151	852955	100
499151	1033603	100
1509296	1195458	100
1697648	1459723	100
1986422	1986990	100
1986422	961029	100
2173061	109466	100
403298	1316945	100
1118858	2471757	100
937772	986325	100
2024457	364799	100
1786333	505117	100
1455306	821093	100
1155176	1468718	100
744693	334124	100
1619245	2443542	100
1906168	2356546	100
1754665	194505	100
1256958	394056	100
2500895	2480386	100
2289250	869271	100
723804	1707381	100
1597725	2348194	100
714689	1280185	100
1804023	1201394	100
701187	1166717	100
1837728	2536125	100
2438472	1208347	100
1697474	305086	100
1697474	1449706	100
1812255	2301411	100
270694	2277311	100
270694	639363	100
197617	1959124	100
1116535	77636	100
987427	1006228	100
1841418	2197202	100
71161	1949549	100
1841497	109552	100
626380	2359713	100
835795	1735311	100
55648	393058	100
733341	35440	100
1565750	407698	100
502389	80329	100
498928	2522197	100
82732	1066927	100
732822	75082	100
1126606	1880903	100
1126606	1000425	100
1777928	382536	100
1905751	1514768	100
404263	142682	100
580814	687000	100
580814	253984	100
1736019	2448279	100
583430	1969377	100
328041	1168734	100
328041	493482	100
1620550	1439372	100
781708	2531338	100
750742	216811	100
2314279	935486	100
2509355	337351	100
424335	1380417	100
818288	1683645	100
1056719	2485951	100
1760255	1856206	100
1345961	2388067	100
2045068	2344729	100
2338834	1164221	100
223423	2275489	100
1697988	2093602	100
2247807	1512092	100
1693460	156182	100
237847	786722	100
509678	2109372	100
1557269	1535344	100
2422172	1866071	100
2440221	1366351	100
1303907	220485	100
1488896	274774	100
1669225	2090592	100
1881196	330911	100
2069965	1988353	100
1407595	898868	100
1908517	2362864	100
1931740	2180191	100
2515774	2010661	100
286112	2111939	100
170184	1407339	100
1127678	604979	100
2453749	654094	100
498369	1408154	100
396477	2252946	100
626804	80329	100
436771	1446335	100
2041434	989750	100
212604	1725168	100
2165553	2262734	100
233393	121399	100
1488141	970582	100
2216087	126207	100
2347190	1311885	100
510975	1964750	100
1293008	807493	100
2523122	24246	100
967442	197581	100
1439302	1438982	100
2007245	513814	100
1467304	2532076	100
234907	2308130	100
200656	2088617	100
793372	240106	100
99380	2197184	100
2334546	199203	100
2266722	454225	100
1149654	148334	100
2522464	411217	100
2522464	1037938	100
1884741	1534068	100
2292891	935486	100
276324	748630	100
2016206	1684328	100
1320957	1994684	100
164491	332873	100
1620996	25932	100
1018171	935486	100
807371	166356	100
2119808	514068	100
983704	1599611	100
120989	543641	100
1429736	240106	100
253837	946137	100
655861	2156217	100
2472002	1202460	100
429703	2137706	100
2158184	759755	100
522739	496862	100
2058926	199904	100
164338	2141737	100
1346237	1714472	100
1245028	241959	100
641471	1588010	100
1675539	2451390	100
34650	2250716	100
517715	332482	100
1937711	1742418	100
309633	1990343	100
993825	1407818	100
1405380	1385823	100
291290	1373508	100
1857119	1155411	100
1001122	1652437	100
2238347	1065151	100
736538	1626153	100
1974414	1337628	100
1173974	876488	100
1887196	2457608	100
752921	916463	100
315955	883989	100
254218	247542	100
2188231	1532716	100
2463813	693116	100
43397	2003328	100
249405	182192	100
517402	571388	100
1600894	2222933	100
72152	1599611	100
2312614	1999709	100
292447	2466217	100
1406333	586157	100
2120000	413987	100
1751583	1059108	100
68170	360128	100
2243534	1727830	100
908923	1810617	100
922224	497477	100
591405	1206587	100
1550047	52342	100
1869540	2405457	100
2128927	801795	100
54867	216210	100
2013794	134825	100
706041	417817	100
2450460	935672	100
603129	2004708	100
2251878	60671	100
293358	726219	100
293358	963076	100
293358	1357232	100
2267063	2499187	100
2146164	2466447	100
2191152	1222576	100
1941587	1334438	100
1400219	355647	100
1929887	20989	100
755289	622444	99
755289	113692	99
755289	581201	99
757013	247542	99
1109909	1508415	99
1109909	1040179	99
1109909	1116190	99
41403	1845018	99
41403	1614328	99
41403	1473467	99
704335	277666	99
1414871	671907	99
1414871	409265	99
1414871	1646960	99
2515607	1775919	99
1814229	1473739	99
1814229	1994684	99
1814229	483204	99
1814229	429260	99
788697	559500	99
788697	2295480	99
788697	2165204	99
788697	1718082	99
788697	1885711	99
788697	247904	99
788697	1365018	99
788697	2505152	99
788697	1540033	99
788697	492663	99
788697	623987	99
788697	2118194	99
788697	1918055	99
788697	491710	99
788697	351512	99
788697	384295	99
788697	316167	99
2266431	40285	99
2266431	452932	99
2266431	1867094	99
2266431	542288	99
2043879	1868620	99
2043879	56016	99
2043879	1477702	99
2043879	1177095	99
1956216	2309858	99
804915	481464	99
804915	1489674	99
804915	1404395	99
804915	927059	99
804915	755289	99
804915	1264362	99
804915	2428802	99
1729931	320207	99
440424	2426993	99
440424	2301368	99
440424	902186	99
440424	2536948	99
440424	686570	99
440424	357255	99
258214	909203	99
2090028	1408154	99
815688	1414319	99
1174675	713430	99
1174675	463857	99
1174675	1258674	99
1174675	1934988	99
1174675	1955993	99
1174675	80726	99
1174675	473101	99
1174675	534989	99
1174675	2267756	99
1174675	2215808	99
1174675	1129278	99
137442	193344	99
137442	2408187	99
137442	437277	99
137442	2116504	99
137442	403639	99
137442	643713	99
129076	1430001	99
2316789	853360	99
2316789	1153527	99
2316789	1879970	99
2316789	1689406	99
2316789	2502514	99
1780808	2300627	99
1811413	2268544	99
1932372	2108725	99
2174968	1072226	99
2174968	544934	99
819178	324010	99
819178	2075834	99
599582	2275897	99
1176315	964312	99
1176315	2070702	99
1176315	1425552	99
1176315	2346578	99
1176315	1753866	99
1176315	547681	99
1176315	490839	99
1176315	902275	99
849341	189122	99
2313944	1812108	99
2313944	1742961	99
2313944	1534014	99
2313944	282236	99
1819841	2076992	99
556593	1237540	99
2317859	293690	99
937577	339179	99
935313	2435447	99
935313	930845	99
2054499	382546	99
2054499	2359417	99
149230	481464	99
348861	1408154	99
1888894	1694288	99
1116190	656962	99
1116190	1161838	99
1116190	1769748	99
1116190	64140	99
1116190	2260852	99
1507955	1054780	99
450372	1973821	99
450372	800551	99
2338282	1938202	99
1396488	378983	99
1748305	594479	99
999953	112489	99
999953	735490	99
2210397	1382776	99
778409	1867744	99
1197004	1116190	99
460348	1334578	99
460348	318313	99
460348	115889	99
460348	2128209	99
460348	1590805	99
2234256	601344	99
2245394	1498850	99
2070130	1404762	99
1711263	926493	99
153400	1689406	99
153400	1886361	99
153400	1942736	99
1404395	1874273	99
144318	2466430	99
894028	602551	99
1380912	82673	99
1380912	1492618	99
1380912	1540282	99
384704	254923	99
38396	2438922	99
830322	2222929	99
2425040	462746	99
1398235	1711275	99
324194	581963	99
2267063	841950	99
2267063	206470	99
2267063	1171470	99
2267063	149075	99
1119538	927534	99
1810374	1429544	99
110906	1913085	99
110906	387355	99
2435447	932145	99
2227592	1599611	99
2227592	279940	99
1114162	1737452	99
1114162	1274358	99
2100470	1866139	99
2088716	405982	99
885035	2002694	99
1811658	628353	99
1585167	1341432	99
354956	508585	99
956537	1866632	99
1599611	2466681	99
160866	281413	99
2194602	1406893	99
2258903	602721	99
2144235	162418	99
1661635	1447166	99
1661635	1788478	99
1661635	2197202	99
1661635	328041	99
1661635	2232274	99
1399319	92223	99
2242417	270497	99
2242417	835219	99
450877	564513	99
508666	234805	99
162569	290562	99
738565	2504744	99
1828893	1620142	99
1818276	1396138	99
2092975	1988718	99
2092975	1122158	99
145696	1192880	99
145696	1293270	99
145696	1226284	99
1588302	2150892	99
290861	470765	99
1509778	1169133	99
1733169	880014	99
1733169	1683998	99
1733169	1849008	99
1410542	1133991	99
2517605	1584340	99
2036786	1053607	99
1163106	1807221	99
547681	2498499	99
2046843	2149420	99
1617147	108499	99
2451390	1924772	99
1432846	372224	99
267159	862216	99
267159	919795	99
267159	973817	99
733091	686747	99
1039146	848540	99
334657	93364	99
334657	655035	99
439747	989818	99
2350681	1445183	99
49030	187234	99
455432	2515607	99
455432	1424886	99
360924	1648618	99
2203358	135668	99
2203358	954524	99
1616764	2337036	99
1718170	1470676	99
2519485	1040409	99
396979	193511	99
336556	2248500	99
128786	1468874	99
128786	1282214	99
2349916	1685550	99
436355	454225	99
122020	1788586	99
355762	536146	99
2212867	2324028	99
174509	2240096	99
2492431	1521900	99
1306720	191905	99
1242046	595697	99
1280044	367515	99
1627976	2103147	99
346915	2464907	99
1702723	473810	99
1537331	1537302	99
1779606	2074352	99
231687	1713250	99
1666049	91877	99
1666049	181120	99
1666049	358410	99
187337	402908	99
1678738	1748026	99
499151	2173560	99
499151	1311392	99
235101	1750773	99
713430	945757	99
1359476	2480382	99
2121342	1383372	99
764964	1266410	99
1483217	2391154	99
1080130	1680372	99
2024457	1849077	99
1162385	1458005	99
1893913	1709895	99
851161	2498346	99
470368	1459123	99
1346216	1690969	99
677773	1981549	99
677773	2098628	99
76385	1571860	99
2332190	1654531	99
862878	231687	99
1170613	80329	99
1841480	586157	99
530587	283374	99
1629624	316248	99
391093	2294266	99
1339903	378203	99
2360681	1524711	99
2360681	1997629	99
843463	2133870	99
958916	2360681	99
787552	1293333	99
2388705	839964	99
1670234	383257	99
